"UNIQUE_SAMPLE_ID","sample_index","CUVETTE","title","result","unit_of_result","data_markings_of_result","creation_time","DATE","TIME","method_name","t1","nominal_value","t1_2","is_excluded","method_type","determination_type","overall_result_state","sample","tissue_type","species","replicate","temperature","TIME_DIFF","TIME_DIFF_SECS","MINUTES","LATIN_NAME"
"Adoed_02_10_3","3","3","Absorbance wavelength 1",0.16709,"A",NA,2023-07-09 09:43:39,"2023-07-09",09:43:39,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:03:19,199,3.32,"Apogon doederlein"
"Paus_04_10_2","2","2","Absorbance wavelength 1",0.05897,"A",NA,2023-10-24 09:43:44,"2023-10-24",09:43:44,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:06:42,402,6.7,"Pomacentrus australis"
"Adoed_02_10_4","4","4","Absorbance wavelength 1",0.19683,"A",NA,2023-07-09 09:43:44,"2023-07-09",09:43:44,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:03:17,197,3.28,"Apogon doederlein"
"Adoed_02_10_5","5","5","Absorbance wavelength 1",0.04572,"A",NA,2023-07-09 09:43:49,"2023-07-09",09:43:49,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:03:15,195,3.25,"Apogon doederlein"
"Paus_04_10_3","3","3","Absorbance wavelength 1",0.05258,"A",NA,2023-10-24 09:43:51,"2023-10-24",09:43:51,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:06:42,402,6.7,"Pomacentrus australis"
"Adoed_02_10_6","6","6","Absorbance wavelength 1",0.0406,"A",NA,2023-07-09 09:43:56,"2023-07-09",09:43:56,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:03:15,195,3.25,"Apogon doederlein"
"Paus_04_10_4","4","4","Absorbance wavelength 1",0.06193,"A",NA,2023-10-24 09:43:58,"2023-10-24",09:43:58,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:06:42,402,6.7,"Pomacentrus australis"
"Adoed_02_10_1","1","1","Absorbance wavelength 1",0.11541,"A",NA,2023-07-09 09:44:03,"2023-07-09",09:44:03,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:03:56,236,3.93,"Apogon doederlein"
"Paus_04_10_5","5","5","Absorbance wavelength 1",-0.02349,"A",NA,2023-10-24 09:44:05,"2023-10-24",09:44:05,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:06:42,402,6.7,"Pomacentrus australis"
"Adoed_02_10_2","2","2","Absorbance wavelength 1",0.13438,"A",NA,2023-07-09 09:44:10,"2023-07-09",09:44:10,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:03:57,237,3.95,"Apogon doederlein"
"Paus_04_10_6","6","6","Absorbance wavelength 1",-0.03219,"A",NA,2023-10-24 09:44:10,"2023-10-24",09:44:10,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:06:42,402,6.7,"Pomacentrus australis"
"Adoed_02_10_3","3","3","Absorbance wavelength 1",0.14847,"A",NA,2023-07-09 09:44:17,"2023-07-09",09:44:17,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:03:57,237,3.95,"Apogon doederlein"
"Paus_04_10_1","1","1","Absorbance wavelength 1",0.07458,"A",NA,2023-10-24 09:44:18,"2023-10-24",09:44:18,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:07:23,443,7.38,"Pomacentrus australis"
"Adoed_02_10_4","4","4","Absorbance wavelength 1",0.22069,"A",NA,2023-07-09 09:44:24,"2023-07-09",09:44:24,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:03:57,237,3.95,"Apogon doederlein"
"Paus_04_10_2","2","2","Absorbance wavelength 1",0.07493,"A",NA,2023-10-24 09:44:25,"2023-10-24",09:44:25,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:07:23,443,7.38,"Pomacentrus australis"
"Adoed_02_10_5","5","5","Absorbance wavelength 1",0.04811,"A",NA,2023-07-09 09:44:31,"2023-07-09",09:44:31,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:03:57,237,3.95,"Apogon doederlein"
"Paus_04_10_3","3","3","Absorbance wavelength 1",0.06716,"A",NA,2023-10-24 09:44:32,"2023-10-24",09:44:32,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:07:23,443,7.38,"Pomacentrus australis"
"Adoed_02_10_6","6","6","Absorbance wavelength 1",0.04038,"A",NA,2023-07-09 09:44:38,"2023-07-09",09:44:38,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:03:57,237,3.95,"Apogon doederlein"
"Paus_04_10_4","4","4","Absorbance wavelength 1",0.06254,"A",NA,2023-10-24 09:44:40,"2023-10-24",09:44:40,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:07:24,444,7.4,"Pomacentrus australis"
"Adoed_02_10_1","1","1","Absorbance wavelength 1",0.1331,"A",NA,2023-07-09 09:44:45,"2023-07-09",09:44:45,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:04:38,278,4.63,"Apogon doederlein"
"Paus_04_10_5","5","5","Absorbance wavelength 1",-0.01725,"A",NA,2023-10-24 09:44:47,"2023-10-24",09:44:47,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:07:24,444,7.4,"Pomacentrus australis"
"Adoed_02_10_2","2","2","Absorbance wavelength 1",0.13783,"A",NA,2023-07-09 09:44:52,"2023-07-09",09:44:52,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:04:39,279,4.65,"Apogon doederlein"
"Paus_04_10_6","6","6","Absorbance wavelength 1",-0.0328,"A",NA,2023-10-24 09:44:53,"2023-10-24",09:44:53,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:07:25,445,7.42,"Pomacentrus australis"
"Adoed_02_10_3","3","3","Absorbance wavelength 1",0.15361,"A",NA,2023-07-09 09:44:59,"2023-07-09",09:44:59,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:04:39,279,4.65,"Apogon doederlein"
"Paus_04_10_1","1","1","Absorbance wavelength 1",0.06557,"A",NA,2023-10-24 09:45:00,"2023-10-24",09:45:00,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:08:05,485,8.08,"Pomacentrus australis"
"Paus_04_10_2","2","2","Absorbance wavelength 1",0.0676,"A",NA,2023-10-24 09:45:05,"2023-10-24",09:45:05,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:08:03,483,8.05,"Pomacentrus australis"
"Adoed_02_10_4","4","4","Absorbance wavelength 1",0.25223,"A",NA,2023-07-09 09:45:06,"2023-07-09",09:45:06,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:04:39,279,4.65,"Apogon doederlein"
"Paus_04_10_3","3","3","Absorbance wavelength 1",0.02381,"A",NA,2023-10-24 09:45:10,"2023-10-24",09:45:10,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:08:01,481,8.02,"Pomacentrus australis"
"Adoed_02_10_5","5","5","Absorbance wavelength 1",0.05428,"A",NA,2023-07-09 09:45:11,"2023-07-09",09:45:11,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:04:37,277,4.62,"Apogon doederlein"
"Paus_04_10_4","4","4","Absorbance wavelength 1",0.06294,"A",NA,2023-10-24 09:45:18,"2023-10-24",09:45:18,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:08:02,482,8.03,"Pomacentrus australis"
"Adoed_02_10_6","6","6","Absorbance wavelength 1",0.04037,"A",NA,2023-07-09 09:45:18,"2023-07-09",09:45:18,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:04:37,277,4.62,"Apogon doederlein"
"Paus_04_10_5","5","5","Absorbance wavelength 1",-0.02012,"A",NA,2023-10-24 09:45:25,"2023-10-24",09:45:25,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:08:02,482,8.03,"Pomacentrus australis"
"Adoed_02_10_1","1","1","Absorbance wavelength 1",0.13109,"A",NA,2023-07-09 09:45:26,"2023-07-09",09:45:26,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:05:19,319,5.32,"Apogon doederlein"
"Adoed_02_10_2","2","2","Absorbance wavelength 1",0.16916,"A",NA,2023-07-09 09:45:31,"2023-07-09",09:45:31,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:05:18,318,5.3,"Apogon doederlein"
"Paus_04_10_6","6","6","Absorbance wavelength 1",-0.033,"A",NA,2023-10-24 09:45:32,"2023-10-24",09:45:32,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:08:04,484,8.07,"Pomacentrus australis"
"Adoed_02_10_3","3","3","Absorbance wavelength 1",0.13596,"A",NA,2023-07-09 09:45:38,"2023-07-09",09:45:38,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:05:18,318,5.3,"Apogon doederlein"
"Paus_04_10_1","1","1","Absorbance wavelength 1",0.05846,"A",NA,2023-10-24 09:45:39,"2023-10-24",09:45:39,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:08:44,524,8.73,"Pomacentrus australis"
"Paus_04_10_2","2","2","Absorbance wavelength 1",0.08536,"A",NA,2023-10-24 09:45:45,"2023-10-24",09:45:45,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:08:43,523,8.72,"Pomacentrus australis"
"Adoed_02_10_4","4","4","Absorbance wavelength 1",0.26146,"A",NA,2023-07-09 09:45:45,"2023-07-09",09:45:45,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:05:18,318,5.3,"Apogon doederlein"
"Adoed_02_10_5","5","5","Absorbance wavelength 1",0.04984,"A",NA,2023-07-09 09:45:51,"2023-07-09",09:45:51,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:05:17,317,5.28,"Apogon doederlein"
"Paus_04_10_3","3","3","Absorbance wavelength 1",0.02752,"A",NA,2023-10-24 09:45:52,"2023-10-24",09:45:52,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:08:43,523,8.72,"Pomacentrus australis"
"Adoed_02_10_6","6","6","Absorbance wavelength 1",0.04185,"A",NA,2023-07-09 09:45:58,"2023-07-09",09:45:58,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:05:17,317,5.28,"Apogon doederlein"
"Paus_04_10_4","4","4","Absorbance wavelength 1",0.06329,"A",NA,2023-10-24 09:45:59,"2023-10-24",09:45:59,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:08:43,523,8.72,"Pomacentrus australis"
"Adoed_02_10_1","1","1","Absorbance wavelength 1",0.14012,"A",NA,2023-07-09 09:46:04,"2023-07-09",09:46:04,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:05:57,357,5.95,"Apogon doederlein"
"Paus_04_10_5","5","5","Absorbance wavelength 1",-0.00914,"A",NA,2023-10-24 09:46:04,"2023-10-24",09:46:04,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:08:41,521,8.68,"Pomacentrus australis"
"Adoed_02_10_2","2","2","Absorbance wavelength 1",0.14105,"A",NA,2023-07-09 09:46:11,"2023-07-09",09:46:11,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:05:58,358,5.97,"Apogon doederlein"
"Paus_04_10_6","6","6","Absorbance wavelength 1",-0.03246,"A",NA,2023-10-24 09:46:11,"2023-10-24",09:46:11,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:08:43,523,8.72,"Pomacentrus australis"
"Paus_04_10_1","1","1","Absorbance wavelength 1",0.06433,"A",NA,2023-10-24 09:46:17,"2023-10-24",09:46:17,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:09:22,562,9.37,"Pomacentrus australis"
"Adoed_02_10_3","3","3","Absorbance wavelength 1",0.13925,"A",NA,2023-07-09 09:46:18,"2023-07-09",09:46:18,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:05:58,358,5.97,"Apogon doederlein"
"Paus_04_10_2","2","2","Absorbance wavelength 1",0.07312,"A",NA,2023-10-24 09:46:24,"2023-10-24",09:46:24,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:09:22,562,9.37,"Pomacentrus australis"
"Adoed_02_10_4","4","4","Absorbance wavelength 1",0.27659,"A",NA,2023-07-09 09:46:25,"2023-07-09",09:46:25,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:05:58,358,5.97,"Apogon doederlein"
"Adoed_02_10_5","5","5","Absorbance wavelength 1",0.04622,"A",NA,2023-07-09 09:46:30,"2023-07-09",09:46:30,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:05:56,356,5.93,"Apogon doederlein"
"Paus_04_10_3","3","3","Absorbance wavelength 1",0.03421,"A",NA,2023-10-24 09:46:31,"2023-10-24",09:46:31,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:09:22,562,9.37,"Pomacentrus australis"
"Adoed_02_10_6","6","6","Absorbance wavelength 1",0.03933,"A",NA,2023-07-09 09:46:37,"2023-07-09",09:46:37,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:05:56,356,5.93,"Apogon doederlein"
"Paus_04_10_4","4","4","Absorbance wavelength 1",0.06248,"A",NA,2023-10-24 09:46:38,"2023-10-24",09:46:38,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:09:22,562,9.37,"Pomacentrus australis"
"Adoed_02_10_1","1","1","Absorbance wavelength 1",0.17594,"A",NA,2023-07-09 09:46:44,"2023-07-09",09:46:44,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:06:37,397,6.62,"Apogon doederlein"
"Paus_04_10_5","5","5","Absorbance wavelength 1",-0.02175,"A",NA,2023-10-24 09:46:45,"2023-10-24",09:46:45,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:09:22,562,9.37,"Pomacentrus australis"
"Adoed_02_10_2","2","2","Absorbance wavelength 1",0.14197,"A",NA,2023-07-09 09:46:50,"2023-07-09",09:46:50,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:06:37,397,6.62,"Apogon doederlein"
"Paus_04_10_6","6","6","Absorbance wavelength 1",-0.03367,"A",NA,2023-10-24 09:46:52,"2023-10-24",09:46:52,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:09:24,564,9.4,"Pomacentrus australis"
"Adoed_02_10_3","3","3","Absorbance wavelength 1",0.16508,"A",NA,2023-07-09 09:46:56,"2023-07-09",09:46:56,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:06:36,396,6.6,"Apogon doederlein"
"Paus_04_10_1","1","1","Absorbance wavelength 1",0.06346,"A",NA,2023-10-24 09:46:59,"2023-10-24",09:46:59,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:10:04,604,10.07,"Pomacentrus australis"
"Adoed_02_10_4","4","4","Absorbance wavelength 1",0.29247,"A",NA,2023-07-09 09:47:03,"2023-07-09",09:47:03,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:06:36,396,6.6,"Apogon doederlein"
"Paus_04_10_2","2","2","Absorbance wavelength 1",0.08629,"A",NA,2023-10-24 09:47:06,"2023-10-24",09:47:06,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:10:04,604,10.07,"Pomacentrus australis"
"Adoed_02_10_5","5","5","Absorbance wavelength 1",0.05065,"A",NA,2023-07-09 09:47:10,"2023-07-09",09:47:10,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:06:36,396,6.6,"Apogon doederlein"
"Paus_04_10_3","3","3","Absorbance wavelength 1",0.03872,"A",NA,2023-10-24 09:47:13,"2023-10-24",09:47:13,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:10:04,604,10.07,"Pomacentrus australis"
"Adoed_02_10_6","6","6","Absorbance wavelength 1",0.03826,"A",NA,2023-07-09 09:47:17,"2023-07-09",09:47:17,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:06:36,396,6.6,"Apogon doederlein"
"Paus_04_10_4","4","4","Absorbance wavelength 1",0.06459,"A",NA,2023-10-24 09:47:20,"2023-10-24",09:47:20,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:10:04,604,10.07,"Pomacentrus australis"
"Adoed_02_10_1","1","1","Absorbance wavelength 1",0.167,"A",NA,2023-07-09 09:47:25,"2023-07-09",09:47:25,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:07:18,438,7.3,"Apogon doederlein"
"Paus_04_10_5","5","5","Absorbance wavelength 1",-0.0247,"A",NA,2023-10-24 09:47:27,"2023-10-24",09:47:27,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:10:04,604,10.07,"Pomacentrus australis"
"Adoed_02_10_2","2","2","Absorbance wavelength 1",0.12735,"A",NA,2023-07-09 09:47:30,"2023-07-09",09:47:30,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:07:17,437,7.28,"Apogon doederlein"
"Paus_04_10_6","6","6","Absorbance wavelength 1",-0.03439,"A",NA,2023-10-24 09:47:34,"2023-10-24",09:47:34,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:10:06,606,10.1,"Pomacentrus australis"
"Adoed_02_10_3","3","3","Absorbance wavelength 1",0.14792,"A",NA,2023-07-09 09:47:37,"2023-07-09",09:47:37,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:07:17,437,7.28,"Apogon doederlein"
"Paus_04_10_1","1","1","Absorbance wavelength 1",0.07142,"A",NA,2023-10-24 09:47:42,"2023-10-24",09:47:42,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:10:47,647,10.78,"Pomacentrus australis"
"Adoed_02_10_4","4","4","Absorbance wavelength 1",0.30362,"A",NA,2023-07-09 09:47:44,"2023-07-09",09:47:44,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:07:17,437,7.28,"Apogon doederlein"
"Paus_04_10_2","2","2","Absorbance wavelength 1",0.07003,"A",NA,2023-10-24 09:47:47,"2023-10-24",09:47:47,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:10:45,645,10.75,"Pomacentrus australis"
"Adoed_02_10_5","5","5","Absorbance wavelength 1",0.04694,"A",NA,2023-07-09 09:47:50,"2023-07-09",09:47:50,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Adoed_02_10","WM","Adoed","02","10",00:07:16,436,7.27,"Apogon doederlein"
"Paus_04_10_3","3","3","Absorbance wavelength 1",0.03238,"A",NA,2023-10-24 09:47:54,"2023-10-24",09:47:54,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Paus_04_10","WM","Paus","04","10",00:10:45,645,10.75,"Pomacentrus australis"
